1,27601281299,51,825123,1,3.99,436,0,1456,8,0,0
1,27601281299,51,831447,1,2.99,436,0,1456,8,0,0
1,27601281299,51,840361,1,1.09,436,-0.3,1456,8,0,0
1,27601281299,51,845307,1,3.71,436,-0.62,1456,8,0,0
1,27601281299,51,852014,1,2.79,436,-1.2,1456,8,0,0
1,27601281299,51,854982,1,7.19,436,-1.3,1456,8,0,0
1,27601281299,51,856942,1,2.5,436,-0.49,1456,8,0,0
1,27601281299,51,912676,1,1.49,436,0,1456,8,0,0
1,27601281299,51,940947,2,2.99,436,-2.99,1456,8,0,0
1,27601281299,51,945805,1,1.39,436,-0.5,1456,8,0,0
1,27601281299,51,958046,1,1.59,436,0,1456,8,0,0
1,27601281299,51,977545,1,1,436,-0.49,1456,8,0,0
1,27601281299,51,991024,1,2.5,436,-0.49,1456,8,0,0
1,27601281299,51,1006546,1,0.79,436,0,1456,8,0,0
1,27601281299,51,1024128,1,2.19,436,0,1456,8,0,0
1,27601281299,51,1043064,1,1.09,436,0,1456,8,0,0
1,27601281299,51,1055201,1,1.49,436,0,1456,8,0,0
1,27601281299,51,1055341,1,3.99,436,0,1456,8,0,0
1,27601281299,51,1056509,1,1.88,436,-0.31,1456,8,0,0
1,27601281299,51,1056775,2,3,436,-1.78,1456,8,0,0
1,27601281299,51,1074612,2,2.18,436,0,1456,8,0,0
1,27601281299,51,1082185,1,0.77,436,-0.52,1456,8,0,0
1,27601281299,51,1131115,1,2.5,436,-0.99,1456,8,0,0
1,27601281299,51,5566027,1,2.69,436,0,1456,8,0,0
1,27601281299,51,5577022,1,2.89,436,-0.8,1456,8,0,0
1,27601281299,51,7167962,2,6,436,-3.18,1456,8,0,0
1,27601281299,51,7170493,1,1.5,436,-0.29,1456,8,0,0
1,27601281299,51,7410037,1,1.5,436,-0.29,1456,8,0,0
1,27601281299,51,7431134,1,3.99,436,0,1456,8,0,0
1,27601281299,51,8069064,1,4.99,436,0,1456,8,-1,0
1,27774192959,67,852662,2,3.22,436,-0.36,2002,10,0,0
1,27774192959,67,856942,1,2.99,436,0,2002,10,0,0
1,27774192959,67,997025,0,0,436,0,2002,10,0,0
1,27774192959,67,1030547,1,10.99,436,0,2002,10,0,0
1,27774192959,67,1049998,1,1.99,436,0,2002,10,0,0
1,27774192959,67,1055831,2,5.28,436,0,2002,10,0,0
1,27774192959,67,1082185,1,0.92,436,0,2002,10,0,0
1,27774192959,67,6773032,1,3.49,436,0,2002,10,0,0
1,27774192959,67,7167962,1,3,436,-1.59,2002,10,0,0
1,27774192959,67,8090541,2,5,436,-4.18,2002,10,0,0
1,27774192959,67,9297615,1,2.34,436,-1.35,2002,10,0,0
1,27774192959,67,9527290,1,1.88,436,-1.11,2002,10,0,0
1,28024266849,88,841266,1,1.25,436,0,1604,13,0,0
1,28024266849,88,865178,1,1.29,436,-0.2,1604,13,0,0
1,28024266849,88,953561,1,3.76,436,-0.58,1604,13,0,0
1,28024266849,88,991024,1,2.5,436,-0.49,1604,13,0,0
1,28024266849,88,995242,1,1,436,-0.89,1604,13,0,0
1,28024266849,88,995904,1,4.69,436,0,1604,13,0,0
1,28024266849,88,1033142,1,1.43,436,0,1604,13,0,0
1,28024266849,88,1075074,1,0.99,436,-0.5,1604,13,0,0
1,28024266849,88,1088462,1,3.49,436,0,1604,13,0,0
1,28024266849,88,1135096,1,1.5,436,-0.09,1604,13,0,0
1,28024266849,88,9527066,1,1.67,436,-1.32,1604,13,0,0
1,28024266849,88,9527290,2,3.33,436,-2.65,1604,13,0,0
1,28106322445,94,827656,1,3.67,436,0,1937,14,0,0
1,28106322445,94,831447,1,2.99,436,0,1937,14,0,0
1,28106322445,94,845896,2,2,436,-0.58,1937,14,0,0
1,28106322445,94,852662,2,3.22,436,-0.36,1937,14,0,0
1,28106322445,94,856942,1,2.99,436,0,1937,14,0,0
1,28106322445,94,857540,1,3.29,436,0,1937,14,0,0
1,28106322445,94,876042,1,4.59,436,0,1937,14,0,0
1,28106322445,94,878285,1,2.5,436,-0.29,1937,14,0,0
1,28106322445,94,905448,1,1.29,436,-0.2,1937,14,-0.5,-0.5
1,28106322445,94,933303,1,1.99,436,0,1937,14,0,0
1,28106322445,94,933913,1,3.99,436,0,1937,14,0,0
1,28106322445,94,945805,1,1.39,436,-0.5,1937,14,0,0
1,28106322445,94,991580,5,2,436,-1.95,1937,14,0,0
1,28106322445,94,995242,2,2,436,-1.78,1937,14,0,0
1,28106322445,94,1008626,1,2.29,436,0,1937,14,0,0
1,28106322445,94,1024128,1,2.19,436,0,1937,14,0,0
1,28106322445,94,1074612,2,2.18,436,0,1937,14,0,0
1,28106322445,94,1078449,2,4.98,436,0,1937,14,0,0
1,28106322445,94,5577022,1,2.34,436,-1.35,1937,14,0,0
1,28106322445,94,5978656,0,0,436,0,1937,14,-1,0
1,28106322445,94,6514011,1,4.04,436,0,1937,14,0,0
1,28106322445,94,7167962,1,2.5,436,-2.09,1937,14,0,0
1,28106322445,94,9655212,2,5,436,-1.98,1937,14,0,0
1,28235481967,101,852662,2,3.22,436,-0.36,1603,15,0,0
1,28235481967,101,856942,1,2.99,436,0,1603,15,0,0
1,28235481967,101,887375,1,2.5,436,-0.99,1603,15,0,0
1,28235481967,101,909472,1,2.02,436,-0.58,1603,15,0,0
1,28235481967,101,922417,1,5.99,436,0,1603,15,0,0
1,28235481967,101,931136,1,1.5,436,-0.19,1603,15,0,0
1,28235481967,101,932949,1,1.75,436,-0.5,1603,15,0,0
1,28235481967,101,977658,1,2.5,436,-1.49,1603,15,0,0
1,28235481967,101,995242,1,1.89,436,0,1603,15,0,0
1,28235481967,101,1109465,1,2.69,436,0,1603,15,0,0
1,28235481967,101,5565840,1,4.99,436,-1.3,1603,15,0,0
1,28235481967,101,5577022,1,2.34,436,-1.35,1603,15,0,0
1,28235481967,101,7167962,1,2.5,436,-2.09,1603,15,0,0
1,28235481967,101,7441419,1,2.88,436,-1.91,1603,15,0,0
1,28235481967,101,8181377,1,1.5,436,-0.39,1603,15,0,0
1,28235481967,101,9527290,3,5,436,-3.97,1603,15,0,0
1,28235481967,101,10149640,1,7.19,436,-1.3,1603,15,0,0
1,28282581446,108,856942,1,2.5,436,-0.49,1513,16,0,0
1,28282581446,108,860548,1,1.59,436,0,1513,16,0,0
1,28282581446,108,925987,1,3.77,436,0,1513,16,0,0
1,28282581446,108,934369,1,1.5,436,-0.69,1513,16,0,0
1,28282581446,108,953561,1,4.12,436,0,1513,16,0,0
1,28282581446,108,985055,1,2.39,436,0,1513,16,0,0
1,28282581446,108,995242,1,1,436,-0.89,1513,16,0,0
1,28282581446,108,1056509,1,2,436,-0.19,1513,16,0,0
1,28282581446,108,7167962,2,5,436,-4.18,1513,16,0,0
1,28282581446,108,9297615,1,2.89,436,-0.8,1513,16,0,0
1,28318295376,111,849066,1,5.99,31401,-2,1157,17,0,0
1,28318295376,111,866227,4,2,31401,0,1157,17,0,0
1,28318295376,111,960732,1,3.19,31401,-0.8,1157,17,0,0
1,28318295376,111,965541,1,1.49,31401,0,1157,17,0,0
1,28318295376,111,995242,1,1.89,31401,0,1157,17,0,0
1,28318295376,111,1073143,1,2.89,31401,0,1157,17,0,0
1,28318295376,111,6704052,1,1.99,31401,0,1157,17,0,0
1,28318295376,111,7410037,1,1.61,31401,-0.18,1157,17,0,0
1,28318295376,111,9655212,1,2.5,31401,-0.99,1157,17,0,0
1,28601601153,128,830775,1,1.49,436,0,1444,19,0,0
1,28601601153,128,846360,1,8.99,436,0,1444,19,0,0
1,28601601153,128,847982,1,1.99,436,0,1444,19,0,0
1,28601601153,128,852662,2,3.22,436,-0.36,1444,19,0,0
1,28601601153,128,856942,1,2.99,436,0,1444,19,0,0
1,28601601153,128,859327,1,2.99,436,0,1444,19,0,0
1,28601601153,128,888943,1,3.94,436,0,1444,19,-0.25,-0.25
1,28601601153,128,911454,1,3.74,436,0,1444,19,-0.25,-0.25
1,28601601153,128,924610,1,0.99,436,-0.5,1444,19,0,0
1,28601601153,128,931136,1,1.69,436,0,1444,19,0,0
1,28601601153,128,940631,1,0.69,436,0,1444,19,0,0
1,28601601153,128,940947,1,2.5,436,-0.49,1444,19,0,0
1,28601601153,128,965541,1,0.99,436,-0.5,1444,19,0,0
1,28601601153,128,971585,1,3.27,436,0,1444,19,0,0
1,28601601153,128,995242,1,1.89,436,0,1444,19,0,0
1,28601601153,128,1033142,1,1.41,436,0,1444,19,0,0
1,28601601153,128,1038728,1,1.5,436,-0.09,1444,19,0,0
1,28601601153,128,1049998,1,1.99,436,0,1444,19,0,0
1,28601601153,128,1055831,2,6.48,436,0,1444,19,0,0
1,28601601153,128,1061203,1,1.74,436,0,1444,19,-0.35,-0.35
1,28601601153,128,1074612,2,2.18,436,0,1444,19,0,0
1,28601601153,128,1075232,1,2.1,436,-0.79,1444,19,-0.4,-0.4
1,28601601153,128,1077430,2,2.98,436,-0.4,1444,19,0,0
1,28601601153,128,1078407,1,2.54,436,0,1444,19,-0.25,-0.25
1,28601601153,128,1082185,1,0.71,436,-0.18,1444,19,0,0
1,28601601153,128,1082269,1,3.7,436,0,1444,19,0,0
1,28601601153,128,1087766,1,1.89,436,0,1444,19,0,0
1,28601601153,128,1100462,1,2.5,436,-0.49,1444,19,0,0
1,28601601153,128,1124029,1,3.99,436,0,1444,19,0,0
1,28601601153,128,5577022,1,3.39,436,-0.3,1444,19,0,0
1,28601601153,128,5582712,1,2.5,436,-0.49,1444,19,0,0
1,28601601153,128,6391068,1,4.99,436,0,1444,19,0,0
1,28601601153,128,6463775,1,3.5,436,-1.29,1444,19,0,0
1,28601601153,128,7166913,1,3,436,-1.59,1444,19,0,0
1,28601601153,128,7463645,1,6.99,436,0,1444,19,0,0
1,28601601153,128,9527290,1,1.77,436,-1.22,1444,19,0,0
1,28601601153,128,9655212,1,3.49,436,0,1444,19,0,0
1,28601601153,128,9835931,1,2.63,436,0,1444,19,-0.75,-0.25
1,28601601153,128,9838023,1,1,436,0,1444,19,0,0
1,28744672720,137,825123,1,3.99,436,0,2003,20,0,0
1,28744672720,137,852662,2,3.22,436,-0.36,2003,20,0,0
1,28744672720,137,856942,1,2.99,436,0,2003,20,0,0
1,28744672720,137,857390,2,1,436,-0.98,2003,20,0,0
1,28744672720,137,882138,2,1,436,-0.78,2003,20,0,0
1,28744672720,137,888178,1,3.99,436,0,2003,20,0,0
1,28744672720,137,911409,1,0,436,-3.99,2003,20,0,0
1,28744672720,137,917438,1,2.99,436,-1,2003,20,0,0
1,28744672720,137,924318,2,1.38,436,0,2003,20,0,0
1,28744672720,137,924610,1,0.99,436,-0.5,2003,20,0,0
1,28744672720,137,938004,1,1.29,436,0,2003,20,0,0
1,28744672720,137,945805,1,1.67,436,-0.32,2003,20,0,0
1,28744672720,137,995242,1,1,436,-0.89,2003,20,0,0
1,28744672720,137,1004906,1,1.79,436,0,2003,20,0,0
1,28744672720,137,1022053,1,2,436,-0.49,2003,20,0,0
1,28744672720,137,1022668,1,0.5,436,-0.39,2003,20,0,0
1,28744672720,137,1038721,1,2.5,436,-1.49,2003,20,0,0
1,28744672720,137,1053282,1,3.99,436,0,2003,20,0,0
1,28744672720,137,1055201,2,3.38,436,0,2003,20,0,0
1,28744672720,137,1071757,1,1.09,436,0,2003,20,0,0
1,28744672720,137,1075074,1,1.25,436,-0.34,2003,20,0,0
1,28744672720,137,1082185,1,0.88,436,0,2003,20,0,0
1,28744672720,137,1082269,1,3.56,436,0,2003,20,0,0
1,28744672720,137,1087411,1,2.29,436,0,2003,20,0,0
1,28744672720,137,1087895,1,2.59,436,0,2003,20,0,0
1,28744672720,137,1089023,1,2.99,436,0,2003,20,0,0
1,28744672720,137,1096792,1,0.99,436,0,2003,20,0,0
1,28744672720,137,1134956,1,1.29,436,0,2003,20,0,0
1,28744672720,137,1137775,1,2.35,436,-0.23,2003,20,0,0
1,28744672720,137,7410297,1,1.79,436,0,2003,20,0,0
1,28744672720,137,7467076,1,2.99,436,0,2003,20,0,0
1,28744672720,137,8090541,3,9,436,-4.77,2003,20,0,0
1,28744672720,137,9297615,1,3.39,436,-0.3,2003,20,0,0
1,28744672720,137,9527290,1,2.14,436,0,2003,20,0,0
1,28744672720,137,9858742,1,1.99,436,0,2003,20,0,0
1,28744672720,137,10149640,1,7.19,436,-1.3,2003,20,0,0
1,28853646373,146,823990,1,6.7,436,0,1538,22,0,0
1,28853646373,146,825123,2,4,436,-3.98,1538,22,0,0
1,28853646373,146,852662,2,3.22,436,-0.36,1538,22,0,0
1,28853646373,146,854920,1,1.59,436,0,1538,22,0,0
1,28853646373,146,856942,1,2.99,436,0,1538,22,0,0
1,28853646373,146,859191,1,2.5,436,-0.49,1538,22,0,0
1,28853646373,146,951593,1,1.99,436,0,1538,22,0,0
1,28853646373,146,953561,1,3.41,436,-0.86,1538,22,0,0
1,28853646373,146,980263,1,2.19,436,0,1538,22,0,0
1,28853646373,146,990656,1,2.5,436,-0.49,1538,22,0,0
1,28853646373,146,995242,1,1.89,436,0,1538,22,0,0
1,28853646373,146,1029372,1,3.89,436,-1.1,1538,22,0,0
1,28853646373,146,1041796,1,2.5,436,-0.89,1538,22,0,0
1,28853646373,146,1043035,1,0.79,436,-0.1,1538,22,0,0
1,28853646373,146,1049998,1,1.5,436,-0.49,1538,22,0,0
1,28853646373,146,1056509,1,1.88,436,-0.31,1538,22,0,0
1,28853646373,146,1056775,1,1.5,436,-0.89,1538,22,0,0
1,28853646373,146,1081177,1,1.08,436,-0.54,1538,22,0,0
1,28853646373,146,1081924,1,4.19,436,0,1538,22,0,0
1,28853646373,146,1082185,1,0.56,436,0,1538,22,0,0
1,28853646373,146,1100368,2,0.89,436,-0.09,1538,22,0,0
1,28853646373,146,1101174,1,1.49,436,0,1538,22,0,0
1,28853646373,146,1102067,1,2.33,436,0,1538,22,0,0
1,28853646373,146,1103377,1,2.5,436,-0.89,1538,22,0,0
1,28853646373,146,1110843,1,3.52,436,0,1538,22,0,0
1,28853646373,146,5577022,1,3.59,436,-0.1,1538,22,0,0
1,28853646373,146,7167962,1,3,436,-1.59,1538,22,0,0
1,28853646373,146,9527290,1,2.14,436,0,1538,22,0,0
1,28853646373,146,9655212,1,2.99,436,-0.5,1538,22,0,0
1,29034136186,155,852014,1,2,436,-1.99,1449,23,0,0
1,29034136186,155,856942,2,5,436,-0.98,1449,23,0,0
1,29034136186,155,866227,3,1.5,436,0,1449,23,0,0
1,29034136186,155,931136,1,1.69,436,0,1449,23,0,0
1,29034136186,155,933913,1,3.89,436,-0.4,1449,23,0,0
1,29034136186,155,934045,1,1.59,436,0,1449,23,0,0
1,29034136186,155,940947,2,5,436,-0.98,1449,23,0,0
1,29034136186,155,942299,1,2.59,436,0,1449,23,0,0
1,29034136186,155,995242,1,1.5,436,-0.39,1449,23,0,0
1,29034136186,155,1001908,1,4.99,436,0,1449,23,0,0
1,29034136186,155,1079228,2,2.29,436,0,1449,23,0,0
1,29034136186,155,1082185,1,0.63,436,-0.16,1449,23,0,0
1,29034136186,155,1082269,1,3.7,436,0,1449,23,0,0
1,29034136186,155,1124029,1,3.99,436,0,1449,23,0,0
1,29034136186,155,5566027,1,2.69,436,-0.2,1449,23,0,0
1,29034136186,155,5569374,1,4.69,436,0,1449,23,0,0
1,29034136186,155,7167962,1,2.5,436,-2.09,1449,23,0,0
1,29034136186,155,7431134,1,3.99,436,0,1449,23,0,0
1,29170730602,165,827671,1,1.49,436,0,1058,24,0,0
1,29170730602,165,840361,1,0.88,436,-0.51,1058,24,0,0
1,29170730602,165,854920,1,1.59,436,0,1058,24,0,0
1,29170730602,165,879445,1,2.99,436,0,1058,24,0,0
1,29170730602,165,883268,1,1.99,436,-0.6,1058,24,0,0
1,29170730602,165,889912,1,1.29,436,0,1058,24,0,0
1,29170730602,165,898011,1,0.99,436,0,1058,24,0,0
1,29170730602,165,911454,1,3.99,436,0,1058,24,0,0
1,29170730602,165,938004,1,1.29,436,0,1058,24,0,0
1,29170730602,165,947220,2,2,436,-0.18,1058,24,0,0
1,29170730602,165,952163,1,2.49,436,0,1058,24,0,0
1,29170730602,165,961554,1,1.25,436,-0.44,1058,24,0,0
1,29170730602,165,977658,2,3.99,436,-3.99,1058,24,0,0
1,29170730602,165,991580,2,1.58,436,0,1058,24,0,0
1,29170730602,165,995478,1,2.99,436,0,1058,24,0,0
1,29170730602,165,999318,1,0.59,436,0,1058,24,0,0
1,29170730602,165,1018600,1,0.99,436,-1,1058,24,0,0
1,29170730602,165,1024128,2,4,436,-0.38,1058,24,0,0
1,29170730602,165,1033142,1,1.73,436,0,1058,24,0,0
1,29170730602,165,1042564,1,0.99,436,0,1058,24,0,0
1,29170730602,165,1043064,2,1.98,436,0,1058,24,0,0
1,29170730602,165,1055201,1,1.69,436,0,1058,24,0,0
1,29170730602,165,1062002,1,2.64,436,0,1058,24,0,0
1,29170730602,165,1074612,2,2.18,436,0,1058,24,0,0
1,29170730602,165,1082269,1,3.36,436,0,1058,24,0,0
1,29170730602,165,1083770,1,1,436,-0.09,1058,24,0,0
1,29170730602,165,1087895,1,2.59,436,0,1058,24,0,0
1,29170730602,165,1090266,1,3.49,436,0,1058,24,0,0
1,29170730602,165,1094767,1,1.49,436,0,1058,24,0,0
1,29170730602,165,1103741,1,1.59,436,0,1058,24,0,0
1,29170730602,165,1105433,1,1.39,436,0,1058,24,0,0
1,29170730602,165,1110764,1,2,436,-0.19,1058,24,0,0
1,29170730602,165,1137176,1,1.09,436,0,1058,24,0,0
1,29170730602,165,1137775,1,2.85,436,0,1058,24,0,0
1,29170730602,165,5577022,1,3.39,436,-0.3,1058,24,0,0
1,29170730602,165,8090541,5,12.5,436,-10.45,1058,24,-2.5,0
1,29170730602,165,9655212,1,2.99,436,-0.5,1058,24,0,0
1,29250975431,170,841905,1,2,436,-0.39,1043,25,0,0
1,29250975431,170,845078,2,4,436,-0.98,1043,25,0,0
1,29250975431,170,856942,1,2.99,436,0,1043,25,0,0
1,29250975431,170,863850,1,2.79,436,-0.7,1043,25,0,0
1,29250975431,170,885356,1,2,436,-0.39,1043,25,0,0
1,29250975431,170,987073,1,6.99,436,0,1043,25,0,0
1,29250975431,170,995242,1,1,436,-0.89,1043,25,0,0
1,29250975431,170,1036852,1,3,436,-2.39,1043,25,0,0
1,29250975431,170,1075074,1,1.25,436,-0.34,1043,25,0,0
1,29250975431,170,7441385,1,2.88,436,-1.91,1043,25,0,0
1,29250975431,170,9677939,1,3.99,436,0,1043,25,0,0
1,29250975431,170,12172240,1,5.99,436,-2,1043,25,0,0
1,29352851402,178,854920,1,1.59,436,0,1521,26,0,0
1,29352851402,178,856942,1,2.5,436,-0.49,1521,26,0,0
1,29352851402,178,912676,1,1.69,436,0,1521,26,0,0
1,29352851402,178,920724,1,0.99,436,0,1521,26,0,0
1,29352851402,178,932949,1,2.42,436,0,1521,26,0,0
1,29352851402,178,938004,2,2.58,436,0,1521,26,0,0
1,29352851402,178,954006,1,0.89,436,0,1521,26,0,0
1,29352851402,178,958046,1,1.49,436,0,1521,26,0,0
1,29352851402,178,979707,1,1.64,436,0,1521,26,0,0
1,29352851402,178,1035805,1,1.25,436,-0.34,1521,26,0,0
1,29352851402,178,1048563,1,1,436,-0.29,1521,26,0,0
1,29352851402,178,1050310,1,0.89,436,-0.2,1521,26,0,0
1,29352851402,178,1051086,1,1.61,436,-0.18,1521,26,0,0
1,29352851402,178,1064959,1,2.29,436,-0.3,1521,26,0,0
1,29352851402,178,1074612,2,2.18,436,0,1521,26,0,0
1,29352851402,178,1082185,1,1,436,0,1521,26,0,0
1,29352851402,178,1129315,1,1.39,436,0,1521,26,0,0
1,29352851402,178,1130263,1,4.88,436,-3.11,1521,26,0,0
1,29352851402,178,6391068,1,3,436,-1.99,1521,26,0,0
1,29352851402,178,6551913,1,2.29,436,-0.2,1521,26,0,0
1,29352851402,178,9297615,1,2.34,436,-1.35,1521,26,0,0
1,29352851402,178,9527290,1,1.74,436,-0.4,1521,26,0,0
1,29352851402,178,9677939,1,3.99,436,0,1521,26,0,0
1,29352851402,178,9832746,1,2.63,436,0,1521,26,-0.75,-0.25
1,29352851402,178,10149640,1,6.69,436,-1.3,1521,26,-0.5,-0.5
1,29352851402,178,10457591,1,2.54,436,-0.2,1521,26,-0.25,-0.25
1,29672186253,192,834631,1,1.69,436,0,1422,28,0,0
1,29672186253,192,856942,1,2.99,436,0,1422,28,0,0
1,29672186253,192,866227,3,1.34,436,-0.16,1422,28,0,0
1,29672186253,192,869465,1,2.79,436,0,1422,28,0,0
1,29672186253,192,920200,1,3.29,436,0,1422,28,0,0
1,29672186253,192,931136,1,1.5,436,-0.19,1422,28,0,0
1,29672186253,192,938004,2,2.58,436,0,1422,28,0,0
1,29672186253,192,958046,1,0.99,436,-0.5,1422,28,0,0
1,29672186253,192,983897,1,4.09,436,0,1422,28,0,0
1,29672186253,192,991024,1,2.99,436,0,1422,28,0,0
1,29672186253,192,1004906,1,2.49,436,0,1422,28,0,0
